title,author,year,publication
The Implicit and Explicit Regularization Effects of Dropout,"Colin Wei, Sham Kakade, Tengyu Ma",2020,ICML2020
Online Control of the False Coverage Rate and False Sign Rate,"Asaf Weinstein, Aaditya Ramdas",2020,ICML2020
Batch Stationary Distribution Estimation,"Junfeng Wen, Bo Dai, Lihong Li, Dale Schuurmans",2020,ICML2020
Domain Aggregation Networks for Multi-Source Domain Adaptation,"Junfeng Wen, Russell Greiner, Dale Schuurmans",2020,ICML2020
Towards Understanding the Regularization of Adversarial Robustness on Neural Networks,"Yuxin Wen, Shuai Li, Kui Jia",2020,ICML2020
Amortised Learning by Wake-Sleep,"Li Wenliang, Theodore Moskovitz, Heishiro Kanagawa, Maneesh Sahani",2020,ICML2020
How Good is the Bayes Posterior in Deep Neural Networks Really?,"Florian Wenzel, Kevin Roth, Bastiaan Veeling, Jakub Swiatkowski, Linh Tran, Stephan Mandt, Jasper Snoek, Tim Salimans, Rodolphe Jenatton, Sebastian Nowozin",2020,ICML2020
Predictive Sampling with Forecasting Autoregressive Models,"Auke Wiggers, Emiel Hoogeboom",2020,ICML2020
State Space Expectation Propagation: Efficient Inference Schemes for Temporal Gaussian Processes,"William Wilkinson, Paul Chang, Michael Andersen, Arno Solin",2020,ICML2020
Efficient nonparametric statistical inference on population feature importance using Shapley values,"Brian Williamson, Jean Feng",2020,ICML2020
Efficiently sampling functions from Gaussian process posteriors,"James Wilson, Viacheslav Borovitskiy, Alexander Terenin, Peter Mostowsky, Marc Deisenroth",2020,ICML2020
Learning to Rank Learning Curves,"Martin Wistuba, Tejaswini Pedapati",2020,ICML2020
Causal Inference using Gaussian Processes with Structured Latent Confounders,"Sam Witty, Kenta Takatsu, David Jensen, Vikash Mansinghka",2020,ICML2020
Near Input Sparsity Time Kernel Embeddings via Adaptive Sampling,"David Woodruff, Amir Zandieh",2020,ICML2020
Is Local SGD Better than Minibatch SGD?,"Blake Woodworth, Kumar Kshitij Patel, Sebastian Stich, Zhen Dai, Brian Bullins, Brendan Mcmahan, Ohad Shamir, Nathan Srebro",2020,ICML2020
Obtaining Adjustable Regularization for Free via Iterate Averaging,"Jingfeng Wu, Vladimir Braverman, Lin Yang",2020,ICML2020
DeltaGrad: Rapid retraining of machine learning models,"Yinjun Wu, Edgar Dobriban, Susan Davidson",2020,ICML2020
On the Noisy Gradient Descent that Generalizes as SGD,"Jingfeng Wu, Wenqing Hu, Haoyi Xiong, Jun Huan, Vladimir Braverman, Zhanxing Zhu",2020,ICML2020
Stronger and Faster Wasserstein Adversarial Attacks,"Kaiwen Wu, Allen Wang, Yaoliang Yu",2020,ICML2020
Sequence Generation with Mixed Representations,"Lijun Wu, Shufang Xie, Yingce Xia, Yang Fan, Jian-Huang Lai, Tao Qin, Tieyan Liu",2020,ICML2020
Adversarial Robustness via Runtime Masking and Cleansing,"Yi-Hsuan Wu, Chia-Hung Yuan, Shan-Hung Wu",2020,ICML2020
On the Generalization Effects of Linear Transformations in Data Augmentation,"Sen Wu, Hongyang Zhang, Gregory Valiant, Christopher Re",2020,ICML2020
Amortized Population Gibbs Samplers with Neural Sufficient Statistics,"Hao Wu, Heiko Zimmermann, Eli Sennesh, Tuan Anh Le, Jan-Willem Van De Meent",2020,ICML2020
Continuous Graph Neural Networks,"Louis-Pascal Xhonneux, Meng Qu, Jian Tang",2020,ICML2020
A Flexible Framework for Nonparametric Graphical Modeling that Accommodates Machine Learning,"Yunhua Xiang, Noah Simon",2020,ICML2020
Generative Flows with Matrix Exponential,"Changyi Xiao, Ligang Liu",2020,ICML2020
Disentangling Trainability and Generalization in Deep Neural Networks,"Lechao Xiao, Jeffrey Pennington, Samuel Schoenholz",2020,ICML2020
Optimally Solving Two-Agent Decentralized POMDPs Under One-Sided Information Sharing,"Yuxuan Xie, Jilles Dibangoye, Olivier Buffet",2020,ICML2020
Maximum-and-Concatenation Networks,"Xingyu Xie, Hao Kong, Jianlong Wu, Wayne Zhang, Guangcan Liu, Zhouchen Lin",2020,ICML2020
Zeno++: Robust Fully Asynchronous SGD,"Cong Xie, Sanmi Koyejo, Indranil Gupta",2020,ICML2020
Lower Complexity Bounds for Finite-Sum Convex-Concave Minimax Optimization Problems,"Guangzeng Xie, Luo Luo, Yijiang Lian, Zhihua Zhang",2020,ICML2020
On the Number of Linear Regions of Convolutional Neural Networks,"Huan Xiong, Lei Huang, Mengyang Yu, Li Liu, Fan Zhu, Ling Shao",2020,ICML2020
On Layer Normalization in the Transformer Architecture,"Ruibin Xiong, Yunchang Yang, Di He, Kai Zheng, Shuxin Zheng, Chen Xing, Huishuai Zhang, Yanyan Lan, Liwei Wang, Tieyan Liu",2020,ICML2020
On Variational Learning of Controllable Representations for Text without Supervision,"Peng Xu, Jackie Chi Kit Cheung, Yanshuai Cao",2020,ICML2020
Class-Weighted Classification: Trade-offs and Robust Approaches,"Ziyu Xu, Chen Dan, Justin Khim, Pradeep Ravikumar",2020,ICML2020
A Finite-Time Analysis of Q-Learning with Neural Network Function Approximation,"Pan Xu, Quanquan Gu",2020,ICML2020
Understanding and Stabilizing GANs’ Training Dynamics Using Control Theory,"Kun Xu, Chongxuan Li, Jun Zhu, Bo Zhang",2020,ICML2020
Learning Autoencoders with Relational Regularization,"Hongteng Xu, Dixin Luo, Ricardo Henao, Svati Shah, Lawrence Carin",2020,ICML2020
Learning Factorized Weight Matrix for Joint Filtering,"Xiangyu Xu, Yongrui Ma, Wenxiu Sun",2020,ICML2020
Variational Label Enhancement,"Ning Xu, Jun Shu, Yun-Peng Liu, Xin Geng",2020,ICML2020
Prediction-Guided Multi-Objective Reinforcement Learning for Continuous Robot Control,"Jie Xu, Yunsheng Tian, Pingchuan Ma, Daniela Rus, Shinjiro Sueda, Wojciech Matusik",2020,ICML2020
MetaFun: Meta-Learning with Iterative Functional Updates,"Jin Xu, Jean-Francois Ton, Hyunjik Kim, Adam Kosiorek, Yee Whye Teh",2020,ICML2020
Video Prediction via Example Guidance,"Jingwei Xu, Huazhe Xu, Bingbing Ni, Xiaokang Yang, Trevor Darrell",2020,ICML2020
Amortized Finite Element Analysis for Fast PDE-Constrained Optimization,"Tianju Xue, Alex Beatson, Sigrid Adriaenssens, Ryan Adams",2020,ICML2020
Feature Selection using Stochastic Gates,"Yutaro Yamada, Ofir Lindenbaum, Sahand Negahban, Yuval Kluger",2020,ICML2020
Stochastic Optimization for Non-convex Inf-Projection Problems,"Yan Yan, Yi Xu, Lijun Zhang, Wang Xiaoyu, Tianbao Yang",2020,ICML2020
Variational Bayesian Quantization,"Yibo Yang, Robert Bamler, Stephan Mandt",2020,ICML2020
Energy-Based Processes for Exchangeable Data,"Mengjiao Yang, Bo Dai, Hanjun Dai, Dale Schuurmans",2020,ICML2020
Randomized Smoothing of All Shapes and Sizes,"Greg Yang, Tony Duan, J. Edward Hu, Hadi Salman, Ilya Razenshteyn, Jerry Li",2020,ICML2020
Q-value Path Decomposition for Deep Multiagent Reinforcement Learning,"Yaodong Yang, Jianye Hao, Guangyong Chen, Hongyao Tang, Yingfeng Chen, Yujing Hu, Changjie Fan, Zhongyu Wei",2020,ICML2020
Improving Molecular Design by Stochastic Iterative Target Augmentation,"Kevin Yang, Wengong Jin, Kyle Swanson, Dr.Regina Barzilay, Tommi Jaakkola",2020,ICML2020
On the consistency of top-k surrogate losses,"Forest Yang, Sanmi Koyejo",2020,ICML2020
Interpolation between Residual and Non-Residual Networks,"Zonghan Yang, Yang Liu, Chenglong Bao, Zuoqiang Shi",2020,ICML2020
"Reinforcement Learning in Feature Space: Matrix Bandit, Kernels, and Regret Bound","Lin Yang, Mengdi Wang",2020,ICML2020
Multi-Agent Determinantal Q-Learning,"Yaodong Yang, Ying Wen, Jun Wang, Liheng Chen, Kun Shao, David Mguni, Weinan Zhang",2020,ICML2020
Rethinking Bias-Variance Trade-off for Generalization of Neural Networks,"Zitong Yang, Yaodong Yu, Chong You, Jacob Steinhardt, Yi Ma",2020,ICML2020
Unsupervised Transfer Learning for Spatiotemporal Predictive Networks,"Zhiyu Yao, Yunbo Wang, Mingsheng Long, Jianmin Wang",2020,ICML2020
Searching to Exploit Memorization Effect in Learning with Noisy Labels,"Quanming Yao, Hansi Yang, Bo Han, Gang Niu, James Tin-Yau Kwok",2020,ICML2020
"Graph-based, Self-Supervised Program Repair from Diagnostic Feedback","Michihiro Yasunaga, Percy Liang",2020,ICML2020
Pretrained Generalized Autoregressive Model with Adaptive Probabilistic Label Clusters for Extreme Multi-label Text Classification,"Hui Ye, Zhiyu Chen, Da-Han Wang, Brian Davison",2020,ICML2020
Good Subnetworks Provably Exist: Pruning via Greedy Forward Selection,"Mao Ye, Chengyue Gong, Lizhen Nie, Denny Zhou, Adam Klivans, Qiang Liu",2020,ICML2020
"It’s Not What Machines Can Learn, It’s What We Cannot Teach","Gal Yehuda, Moshe Gabel, Assaf Schuster",2020,ICML2020
Data Valuation using Reinforcement Learning,"Jinsung Yoon, Sercan Arik, Tomas Pfister",2020,ICML2020
XtarNet: Learning to Extract Task-Adaptive Representation for Incremental Few-Shot Learning,"Sung Whan Yoon, Do-Yeon Kim, Jun Seo, Jaekyun Moon",2020,ICML2020
Robustifying Sequential Neural Processes,"Jaesik Yoon, Gautam Singh, Sungjin Ahn",2020,ICML2020
When Does Self-Supervision Help Graph Convolutional Networks?,"Yuning You, Tianlong Chen, Zhangyang Wang, Yang Shen",2020,ICML2020
Graph Structure of Neural Networks,"Jiaxuan You, Jure Leskovec, Kaiming He, Saining Xie",2020,ICML2020
Simultaneous Inference for Massive Data: Distributed Bootstrap,"Yang Yu, Shih-Kang Chao, Guang Cheng",2020,ICML2020
Graphical Models Meet Bandits: A Variational Thompson Sampling Approach,"Tong Yu, Branislav Kveton, Zheng Wen, Ruiyi Zhang, Ole J. Mengshoel",2020,ICML2020
Label-Noise Robust Domain Adaptation,"Xiyu Yu, Tongliang Liu, Mingming Gong, Kun Zhang, Kayhan Batmanghelich, Dacheng Tao",2020,ICML2020
Intrinsic Reward Driven Imitation Learning via Generative Model,"Xingrui Yu, Yueming Lyu, Ivor Tsang",2020,ICML2020
Graph Convolutional Network for Recommendation with Low-pass Collaborative Filters,"Wenhui Yu, Zheng Qin",2020,ICML2020
Federated Learning with Only Positive Labels,"Felix Yu, Ankit Singh Rawat, Aditya Menon, Sanjiv Kumar",2020,ICML2020
Training Deep Energy-Based Models with f-Divergence Minimization,"Lantao Yu, Yang Song, Jiaming Song, Stefano Ermon",2020,ICML2020
Graph Random Neural Features for Distance-Preserving Graph Representations,"Daniele Zambon, Cesare Alippi, Lorenzo Livi",2020,ICML2020
Learning Near Optimal Policies with Low Inherent Bellman Error,"Andrea Zanette, Alessandro Lazaric, Mykel Kochenderfer, Emma Brunskill",2020,ICML2020
Scaling up Hybrid Probabilistic Inference with Logical and Arithmetic Constraints via Message Passing,"Zhe Zeng, Paolo Morettin, Fanqi Yan, Antonio Vergari, Guy Van Den Broeck",2020,ICML2020
Learning Calibratable Policies using Programmatic Style-Consistency,"Eric Zhan, Albert Tseng, Yisong Yue, Adith Swaminathan, Matthew Hausknecht",2020,ICML2020
Designing Optimal Dynamic Treatment Regimes: A Causal Reinforcement Learning Approach,Junzhe Zhang,2020,ICML2020
Robustness to Programmable String Transformations via Augmented Abstract Training,"Yuhao Zhang, Aws Albarghouthi, Loris D’Antoni",2020,ICML2020
Converging to Team-Maxmin Equilibria in Zero-Sum Multiplayer Games,"Youzhi Zhang, Bo An",2020,ICML2020
Generative Adversarial Imitation Learning with Neural Network Parameterization: Global Optimality and Convergence Rate,"Yufeng Zhang, Qi Cai, Zhuoran Yang, Zhaoran Wang",2020,ICML2020
Cautious Adaptation For Reinforcement Learning in Safety-Critical Settings,"Jesse Zhang, Brian Cheung, Chelsea Finn, Sergey Levine, Dinesh Jayaraman",2020,ICML2020
Learning the Valuations of a $k$-demand Agent,"Hanrui Zhang, Vincent Conitzer",2020,ICML2020
A Tree-Structured Decoder for Image-to-Markup Generation,"Jianshu Zhang, Jun Du, Yongxin Yang, Yi-Zhe Song, Si Wei, Lirong Dai",2020,ICML2020
Approximation Capabilities of Neural ODEs and Invertible Residual Networks,"Han Zhang, Xi Gao, Jacob Unterman, Tom Arodz",2020,ICML2020
Random Hypervolume Scalarizations for Provable Multi-Objective Black Box Optimization,"Richard Zhang, Daniel Golovin",2020,ICML2020
Spread Divergence,"Mingtian Zhang, Peter Hayes, Thomas Bird, Raza Habib, David Barber",2020,ICML2020
Mix-n-Match : Ensemble and Compositional Methods for Uncertainty Calibration in Deep Learning,"Jize Zhang, Bhavya Kailkhura, T. Yong-Jin Han",2020,ICML2020
Privately Learning Markov Random Fields,"Huanyu Zhang, Gautam Kamath, Janardhan Kulkarni, Steven Wu",2020,ICML2020
Learning Structured Latent Factors from Dependent Data:A Generative Model Framework from Information-Theoretic Perspective,"Ruixiang Zhang, Masanori Koyama, Katsuhiko Ishiguro",2020,ICML2020
Optimal Estimator for Unlabeled Linear Regression,"Hang Zhang, Ping Li",2020,ICML2020
Dual-Path Distillation: A Unified Framework to Improve Black-Box Attacks,"Yonggang Zhang, Ya Li, Tongliang Liu, Xinmei Tian",2020,ICML2020
Complexity of Finding Stationary Points of Nonconvex Nonsmooth Functions,"Jingzhao Zhang, Hongzhou Lin, Stefanie Jegelka, Suvrit Sra, Ali Jadbabaie",2020,ICML2020
Self-Attentive Hawkes Process,"Qiang Zhang, Aldo Lipani, Omer Kirnap, Emine Yilmaz",2020,ICML2020
GradientDICE: Rethinking Generalized Offline Estimation of Stationary Values,"Shangtong Zhang, Bo Liu, Shimon Whiteson",2020,ICML2020
Provably Convergent Two-Timescale Off-Policy Actor-Critic with Function Approximation,"Shangtong Zhang, Bo Liu, Hengshuai Yao, Shimon Whiteson",2020,ICML2020
Invariant Causal Prediction for Block MDPs,"Amy Zhang, Clare Lyle, Shagun Sodhani, Angelos Filos, Marta Kwiatkowska, Joelle Pineau, Yarin Gal, Doina Precup",2020,ICML2020
Adaptive Reward-Poisoning Attacks against Reinforcement Learning,"Xuezhou Zhang, Yuzhe Ma, Adish Singla, Xiaojin Zhu",2020,ICML2020
CAUSE: Learning Granger Causality from Event Sequences using Attribution Methods,"Wei Zhang, Thomas Panum, Somesh Jha, Prasad Chalasani, David Page",2020,ICML2020
Convex Calibrated Surrogates for the Multi-Label F-Measure,"Mingyuan Zhang, Harish Guruprasad Ramaswamy, Shivani Agarwal",2020,ICML2020
Sparsified Linear Programming for Zero-Sum Equilibrium Finding,"Brian Zhang, Tuomas Sandholm",2020,ICML2020
Fast Learning of Graph Neural Networks with Guaranteed Generalizability: One-hidden-layer Case,"Shuai Zhang, Meng Wang, Sijia Liu, Pin-Yu Chen, Jinjun Xiong",2020,ICML2020
Attacks Which Do Not Kill Training Make Adversarial Learning Stronger,"Jingfeng Zhang, Xilie Xu, Bo Han, Gang Niu, Lizhen Cui, Masashi Sugiyama, Mohan Kankanhalli",2020,ICML2020
A Flexible Latent Space Model for Multilayer Networks,"Xuefei Zhang, Songkai Xue, Ji Zhu",2020,ICML2020
Perceptual Generative Autoencoders,"Zijun Zhang, Ruixiang Zhang, Zongpeng Li, Yoshua Bengio, Liam Paull",2020,ICML2020
Variance Reduction in Stochastic Particle-Optimization Sampling,"Jianyi Zhang, Yang Zhao, Changyou Chen",2020,ICML2020
Learning with Feature and Distribution Evolvable Streams,"Zhen-Yu Zhang, Peng Zhao, Yuan Jiang, Zhi-Hua Zhou",2020,ICML2020
PEGASUS: Pre-training with Extracted Gap-sentences for Abstractive Summarization,"Jingqing Zhang, Yao Zhao, Mohammad Saleh, Peter Liu",2020,ICML2020
On Leveraging Pretrained GANs for Generation with Limited Data,"Miaoyun Zhao, Yulai Cong, Lawrence Carin",2020,ICML2020
On Learning Language-Invariant Representations for Universal Machine Translation,"Han Zhao, Junjie Hu, Andrej Risteski",2020,ICML2020
Do RNN and LSTM have Long Memory?,"Jingyu Zhao, Feiqing Huang, Jia Lv, Yanjie Duan, Zhen Qin, Guodong Li, Guangjian Tian",2020,ICML2020
Feature Quantization Improves GAN Training,"Yang Zhao, Chunyuan Li, Ping Yu, Jianfeng Gao, Changyou Chen",2020,ICML2020
Individual Calibration with Randomized Forecasting,"Shengjia Zhao, Tengyu Ma, Stefano Ermon",2020,ICML2020
"Smaller, more accurate regression forests using tree alternating optimization","Arman Zharmagambetov, Miguel Carreira-Perpinan",2020,ICML2020
Learning to Learn Kernels with Variational Random Features,"Xiantong Zhen, Haoliang Sun, Yingjun Du, Jun Xu, Yilong Yin, Ling Shao, Cees Snoek",2020,ICML2020
Sharp Composition Bounds for Gaussian Differential Privacy via Edgeworth Expansion,"Qinqing Zheng, Jinshuo Dong, Qi Long, Weijie Su",2020,ICML2020
What Can Learned Intrinsic Rewards Capture?,"Zeyu Zheng, Junhyuk Oh, Matteo Hessel, Zhongwen Xu, Manuel Kroiss, Hado Van Hasselt, David Silver, Satinder Singh",2020,ICML2020
Error-Bounded Correction of Noisy Labels,"Songzhu Zheng, Pengxiang Wu, Aman Goswami, Mayank Goswami, Dimitris Metaxas, Chao Chen",2020,ICML2020
Robust Graph Representation Learning via Neural Sparsification,"Cheng Zheng, Bo Zong, Wei Cheng, Dongjin Song, Jingchao Ni, Wenchao Yu, Haifeng Chen, Wei Wang",2020,ICML2020
Bisection-Based Pricing for Repeated Contextual Auctions against Strategic Buyer,"Anton Zhiyanov, Alexey Drutsa",2020,ICML2020
Best Arm Identification for Cascading Bandits in the Fixed Confidence Setting,"Zixin Zhong, Wang Chi Cheung, Vincent Tan",2020,ICML2020
Neural Contextual Bandits with UCB-based Exploration,"Dongruo Zhou, Lihong Li, Quanquan Gu",2020,ICML2020
MoNet3D: Towards Accurate Monocular 3D Object Localization in Real Time,"Xichuan Zhou, Yicong Peng, Chunqiao Long, Fengbo Ren, Cong Shi",2020,ICML2020
Nonparametric Score Estimators,"Yuhao Zhou, Jiaxin Shi, Jun Zhu",2020,ICML2020
Time-Consistent Self-Supervision for Semi-Supervised Learning,"Tianyi Zhou, Shengjie Wang, Jeff Bilmes",2020,ICML2020
"Divide, Conquer, and Combine: a New Inference Strategy for Probabilistic Programs with Stochastic Support","Yuan Zhou, Hongseok Yang, Yee Whye Teh, Tom Rainforth",2020,ICML2020
"Go Wide, Then Narrow: Efficient Training of Deep Thin Networks","Denny Zhou, Mao Ye, Chen Chen, Tianjian Meng, Mingxing Tan, Xiaodan Song, Quoc Le, Qiang Liu, Dale Schuurmans",2020,ICML2020
